entity_id,canonical_name,canonical_phone,categories,n_raw_rows
4242,BeaconChainSystems,8997339225,ERP,30
4243,SableMatterSuite,4568897914,Legal,33
4244,BlueChartCloud,8537304030,Medical,31
4245,CrestResourceLogic,3422805542,ERP,27
4246,AltaLawWorks,7047321806,Legal,26
4247,BeaconPatient Sphere,8228718094,Medical,25
4248,SableLedgerSphere,5334158753,ERP,37
4249,KeystoneTutorPoint,8958384438,LMS,34
4250,HarborShift Suite,4223553741,HR,32
4251,CrownClinic Platform,5094724798,Medical,37
4252,CrownPlan Core,8236363858,ERP,37
4253,Pioneer ForgePoint,6077855485,ERP|LMS,47
4254,CrestOrderSoft,2534552569,ERP,37
4255,NorthTalent’s Logic,4876006256,HR,29
4256,PolarisNetHub,9159748988,MSP Platform,22
4257,BlueNodeSync,6304791850,MSP Platform,31
4258,XenonFin Flow,7278702932,ERP,33
4259,ClearChart Platform,8963225532,Medical,39
4260,BeaconClinic Soft,2997847574,Medical,28
4261,Onyx NodeSystems,9448144683,MSP Platform,24
4262,HaloGrid Sync,8917303540,MSP Platform,31
4263,Iron StackCore,5643465405,MSP Platform,26
4264,FalconCareSphere,6244155354,Medical,23
4265,North NetDynamics,6998249531,MSP Platform,34
4266,OnyxOnboard Core,5248284931,HR,33
4267,RavenMatter Systems,9042972717,Legal,29
4268,PrimeVitalApp,9105507164,Medical,33
4269,NovaRoster Dynamics,7907486552,HR,40
4270,NorthClauseSolutions,5138682668,Legal,33
4271,Indigo DocketSync,9694043724,Legal,28
4272,RidgewayEndpoint Sphere,9354096606,MSP Platform,40
4273,TrueForge Solutions,8888708034,ERP,33
4274,Cedar Resource Consultants,2133611536,ERP,13
4275,Bright ClauseLabs,7102497395,Legal,34
4276,KeystoneSkill Tech,9593287740,LMS,22
4277,Indigo CounselPlatform,4815683239,Legal,35
4278,OmniBenefit Point,6194469803,HR,37
4279,NimbusCulturePoint,7156441182,HR,27
4280,Harbor ResourceWorks,3278260837,ERP,20
4281,Core CaseApp,3499214342,Legal,38
4282,ZenBenefitCloud’s,7688615407,HR,20
4283,Umbra HealthCore,9826102234,Medical,23
4284,CedarLedgerWorks,6355219791,ERP,24
4285,HaloResourceLabs,8007857409,ERP,31
4286,RapidForgeSync,4419417849,ERP,37
4287,Fusion ForgeSuite,4616831916,ERP,24
4288,Clear PatchSystems,4742931704,MSP Platform,27
4289,Meta RemoteSoft,3488331944,MSP Platform,36
4290,Harbor Net Consulting Group,7805626304,MSP Platform,10
4291,HarborBenefit Cloud,4247485517,HR,32
4292,Nimbus OrderSphere,5215835532,ERP,27
4293,Vertex Remote Staffing,5096870608,MSP Platform,23
4294,Juniper CompliLabs,6537296442,Legal,26
4295,RavenFin Dynamics,2526561123,ERP,36
4296,VertexPulseDynamics,9112530280,Medical,34
4297,Arch PlanSolutions,8506348191,ERP,24
4298,FusionCulture Solutions,2278171288,HR,29
4299,Silver ChainCore,3457477884,ERP,35
4300,Umbra EndpointSphere,2177226850,MSP Platform,23
4301,Lumen VitalLogic,5933598955,Medical,35
4302,OnyxBatchSoft,8515733526,ERP,26
4303,CobaltCulture Hub,9429973432,HR,33
4304,PolarisOrder Platform,6242383488,ERP,37
4305,OmniCare Suite,5128932233,Medical,34
4306,SilverOrderDynamics,3114362017,ERP,20
4307,Anchor StackSync,5002819738,MSP Platform,35
4308,PivotLawDesk,9062832589,Legal,38
4309,JuniperForgeDynamics,7673706414,ERP,34
4310,QuartzTalent Tech,7099412649,HR,36
4311,Zen PeopleHub,7135391836,HR,30
4312,TrueLedger Systems,4993874028,ERP,39
4313,VistaClinic Hub,6654460167,Medical,30
4314,Lumen CultureCore,3595982074,HR,25
4315,BlueNodeCloud,8877370178,MSP Platform,22
4316,PioneerPulse Tech,7844624248,Medical,23
4317,Golden ForgeBase,2226220623,ERP,28
4318,CrestStock Base,8938493056,ERP,38
4319,FusionMed Logic,7452111491,Medical,26
4320,BeaconBatch Flow,8557306948,ERP,31
4321,QuartzClause Base,4536033806,Legal,29
4322,CedarPath Core,5045765727,LMS,26
4323,HaloPlan Works,2568753074,ERP,37
4324,Delta PulsePoint,3566575289,Medical,29
4325,SilverTalentCore,7963401301,HR,32
4326,IndigoPeople Soft,6637797432,HR,35
4327,BeaconTalentApp,4283289275,HR,35
4328,Onyx DocketBase,4236859879,Legal,26
4329,Silver GridFlow,4007073854,MSP Platform,34
4330,AtlasCareTech,3495097890,Medical,31
4331,PivotGridSoft,7218374870,MSP Platform,22
4332,Umbra OnboardSolutions,7458784778,HR,20
4333,GoldenSkillCloud,8359433136,LMS,37
4334,NovaBrief Labs,3203849232,Legal,31
4335,CrownPatient Works,9848237510,Medical,31
4336,Ridgeway RosterCloud,3843717046,HR,21
4337,PioneerFin Cloud,3992687689,ERP,25
4338,Harbor MatterTech,3696229522,Legal,37
4339,SilverPeopleSphere,9744964305,HR,31
4340,Delta’s CounselTech,3287169728,Legal,31
4341,Lumen RxPlatform,5617000636,Medical,31
4342,RidgewayRemoteTech,9658780087,MSP Platform,29
4343,PioneerPulseCloud,3244316282,Medical,29
4344,Juniper ClinicTech,6673268274,Medical,39
4345,CrownStockSystems,4605008061,ERP,21
4346,BoldNodeDynamics,9545053700,MSP Platform,34
4347,IronTriageLogic,5915773525,Medical,34
4348,True StackDesk,9613747995,MSP Platform,37
4349,HaloPeopleHub,7403524526,HR,33
4350,QuantumTalent Flow,3317695992,HR,34
4351,Zephyr LearnWorks,9058960536,LMS,30
4352,SolidPerformPlatform,2674811046,HR,30
4353,IronNode Sphere,4747243237,MSP Platform,37
4354,IronForgeCloud,9599213246,ERP,37
4355,BeaconBatchWorks,9353812308,ERP,36
4356,VistaPatient Sphere,9859593731,Medical,38
4357,Golden BenefitLabs,8555037445,HR,32
4358,ApexMedHub,6233726117,Medical,39
4359,ApexCompli Desk,3328763119,Legal,34
4360,Apex SkillSoft,6883801742,LMS,35
4361,Falcon StockBase,8609635135,ERP,37
4362,TidalHealthSystems,9588619811,Medical,32
4363,MetaBenefit Base,6674115156,HR,37
4364,Zen GridBase,6987416430,MSP Platform,36
4365,Pivot TicketSolutions,3637253479,MSP Platform,38
4366,PolarisEndpointSystems,7516151816,MSP Platform,30
4367,DeltaOps Tech,5412640759,ERP,26
4368,Arch MatterHub,5589449041,Legal,28
4369,CrownHealthDesk,8188239577,Medical,31
4370,Pioneer GridSystems,3299644583,MSP Platform,36
4371,QuantumRx Flow,9664308415,Medical,38
4372,Arch Stack Recruiting,4976783163,MSP Platform,17
4373,BoldResourceSystems,7165362857,ERP,23
4374,BlueShift Core,6639883248,HR,39
4375,Sable RxSuite,8908881900,Medical,23
4376,QuartzFinCloud,9159557728,ERP,33
4377,PolarisForge Desk,3749627953,ERP,28
4378,Quantum PayrollSoft,4407938050,HR,32
4379,Crown VerdictSolutions,4328086249,Legal,23
4380,Ember CompliSphere,5108583426,Legal,40
4381,AltaChainPoint’s,8243382459,ERP,26
4382,Bright SkillCore,3829643491,LMS,21
4383,CoreVerdictSync,4587425922,Legal,38
4384,Vertex RosterCloud,6193950176,HR,21
4385,Willow PulseSphere,8668130482,Medical,32
4386,Bold HealthPoint,6503545929,Medical,34
4387,WillowNetHub,2405785124,MSP Platform,38
4388,Ember BatchBase,4669463427,ERP,36
4389,BoldForgéDesk,3576578132,ERP,35
4390,FalconPayroll Core,7117678320,HR,38
4391,DeltaCulture Systems,4398157507,HR,36
4392,HarborVitalDesk,6827954446,Medical,30
4393,PivotCare Works,3395260197,Medical,32
4394,Juniper Chain Talent Agency,8199940760,ERP,20
4395,ApexResource Cloud,9276719889,ERP,36
4396,Onyx PulseHub,2215303404,Medical,32
4397,Ridgeway LessonFlow,6072994637,LMS,22
4398,VeloLearnTech,4349372129,LMS,30
4399,ApexLawPlatform,3324905533,Legal,34
4400,BrightMonitorPoint,9218557712,MSP Platform,37
4401,HarborPeopleSuite,6207314242,HR,24
4402,RapidGridSync,7356887512,MSP Platform,20
4403,JuniperPerformTech,2884392196,HR,37
4404,Alta PulseSystems,2445892638,Medical,27
4405,BlueTeam Dynamics,4625199732,HR,29
4406,RapidRosterHub,5647687550,HR,32
4407,BlueNodeLabs,2054110427,MSP Platform,38
4408,BrightLedger Dynamics,5939631214,ERP,25
4409,ApexBenefitSolutions,7132498178,HR,31
4410,Golden LessonLogic,3014449593,LMS,28
4411,FusionCounsel Systems,8014199130,Legal,25
4412,Iron RemoteCloud,2748328150,MSP Platform,31
4413,Core NodeSphere,9108203028,MSP Platform,32
4414,Willow StackSystems,3424641584,MSP Platform,30
4415,Cedar GridWorks,8186941630,MSP Platform,22
4416,Quartz NodeWorks,9524869241,MSP Platform,38
4417,Pivot LessonCloud,4037589284,LMS,30
4418,WillowClinic Tech,3609222727,Medical,17
4419,MosaicVital Point,7015916683,Medical,22
4420,MetaShift Tech,4209192071,HR,34
4421,IndigoBenefit Base,9054808284,HR,38
4422,RapidRemoteDynamics,4305226430,MSP Platform,33
4423,Delta RosterCloud,8558998038,HR,41
4424,RidgewayTicket Core,5619038542,MSP Platform,28
4425,FusionRoster App,9899578266,HR,32
4426,Omni OnboardPoint,7813614626,HR,23
4427,Pivot TicketLabs,5212666965,MSP Platform,37
4428,ZenNodeCore,2476548834,MSP Platform,30
4429,Raven TalentCloud,7999693506,HR,34
4430,AnchorBatch Dynamics,2226255642,ERP,26
4431,GraniteRoster’s Works,2379066172,HR,30
4432,Bright PlanPoint,7024641684,ERP,28
4433,GraniteStackSoft,8444713426,MSP Platform,39
4434,ArchCompliPlatform,8659033268,Legal,37
4435,OrbitCompliPoint,9247875305,Legal,28
4436,NimbusUptime Dynamics,8789976462,MSP Platform,35
4437,PrimeCareSuite,2847426995,Medical,24
4438,ApexRoster’s Sync,7099464563,HR,29
4439,Harbor NodeSolutions,3313557583,MSP Platform,37
4440,RavenTriage Base,7052683217,Medical,32
4441,Crest TeamHub,3573533355,HR,25
4442,Vista OpsDesk,2309998673,ERP,33
4443,Cobalt PlanLogic,7158547081,ERP,32
4444,Willow GridPlatform,8654672882,MSP Platform,37
4445,PivotResourceSuite,9727346294,ERP,27
4446,Nimbus ForgeCloud,6644469982,ERP,30
4447,WillowPulse Works,7934713707,Medical,20
4448,DeltaMatterDynamics’s,8009496895,Legal,23
4449,MetaFin Desk,3873052261,ERP,27
4450,OmniPatch Suite,3553142636,MSP Platform,18
4451,VertexClause Labs,7146996308,Legal,30
4452,CrownPeople Soft,2473104305,HR,29
4453,VistaBatch Hub,9762851920,ERP|MSP Platform,51
4454,AnchorTeam Works,9353089249,HR,34
4455,Nimbus VerdictFlow,2777741404,Legal,35
4456,MetaStock Logic,8223875880,ERP,23
4457,BoldForge Soft,8408036207,ERP,29
4458,WillowNet Logic,6114245973,MSP Platform,34
4459,IronPlan Hub,9818695718,ERP,22
4460,BoldPlanBase,3868356363,ERP,36
4461,Crest Vital Talent Agency,4754482231,Medical,16
4462,CoreOrder Systems,6848455704,ERP,29
4463,QuartzClinicFlow,7758372537,Medical,34
4464,NorthChartCore,5098076392,Medical,37
4465,TidalPatientSoft,3939942165,Medical,32
4466,SolidBatch’s Platform,5567596804,ERP,28
4467,Meta NodeSoft,4904865143,LMS|MSP Platform,51
4468,OnyxLearnWorks,9602924691,LMS,35
4469,QuantumFin Core,2456443749,ERP,38
4470,HaloPayrollDynamics,3254292822,HR,39
4471,FalconChartSuite,5882921267,Medical,30
4472,Halo Compli Manpower Services,5747091897,Legal,16
4473,Delta MatterSystems,2759704567,Legal,41
4474,Xenon FinDesk,6643767835,ERP,35
4475,NimbusVital App,7886667993,Medical,33
4476,ZenPayrollTech,9547114785,HR,27
4477,LatticeMonitorLogic,7714622994,MSP Platform,32
4478,CrestCompliFlow,3147824836,Legal,35
4479,VeloLedger Platform,5248618022,ERP,33
4480,Polaris ForgeFlow,8887498505,ERP,25
4481,CedarTriageLogic,4216516951,Medical,23
4482,Juniper BatchSphere,9462765340,ERP|Legal,55
4483,SummitNode Labs,7517463817,MSP Platform,31
4484,WillowLessonLogic,5853105889,LMS,33
4485,LumenPatientBase,3276770881,Medical,33
4486,LatticePatient Labs,6765689684,Medical,33
4487,QuantumFin Suite,3458880294,ERP,19
4488,Orbit CourseLogic,7835227911,LMS,36
4489,ArchChart Solutions,6723999000,Medical,26
4490,PioneerOrder Sync,8252934818,ERP,37
4491,IndigoOnboardPoint,5058558497,HR,33
4492,Pioneer FilingBase,8362000121,Legal,22
4493,AnchorOpsSoft,2788415055,ERP,33
4494,BlueCulturePoint,7122355247,HR,31
4495,Halo PayrollSuite,3282728198,HR,36
4496,IronChain Hub,5256819466,ERP,20
4497,ApexCompliSync,2666093624,Legal,21
4498,RidgewayTutor Suite,4725618657,LMS,35
4499,Fusion HealthPoint,8933740593,Medical,38
4500,PivotFin Hub,8048304153,ERP,34
4501,Clear LawCore,2235523609,Legal,34
4502,Apex CaseDesk,4793459393,Legal,27
4503,CrestRemoteSync,6168107933,MSP Platform,23
4504,Bright ChainTech,3585818775,ERP,36
4505,Silver RosterLogic,6763144629,HR,34
4506,QuartzShift Platform,5079253998,HR,24
4507,ArchPatch Point,9745252345,MSP Platform,31
4508,Quartz ChainFlow,8473246194,ERP,35
4509,Omni OpsLogic,5533980564,ERP|Medical,52
4510,QuartzLedgerSuite,4696106541,ERP,23
4511,CrownForge Cloud,3829707291,ERP,33
4512,Apex GridDesk,8997465896,MSP Platform,30
4513,Lattice MonitorPlatform,8466424037,MSP Platform,35
4514,ZephyrPulsePlatform,4384966542,Medical,26
4515,NovaStock Cloud,9244160635,ERP,32
4516,Delta RxSuite,3607563011,Medical,28
4517,SummitTrainBase,9845505423,LMS,29
4518,IronCultureDynamics,6298492826,HR,29
4519,LumenPulseCore,4903669917,Medical,30
4520,CedarVerdict Point,8532348658,Legal,41
4521,VistaTeamSolutions,8753580017,HR,32
4522,Sable DocketDesk,6615019224,Legal,25
4523,Nimbus PatchHub,5516552041,MSP Platform,25
4524,PivotOps Flow,5843753040,ERP,26
4525,Sable FilingSystems,8145586738,Legal,33
4526,OmniTeamDynamics,9492711412,HR,21
4527,Vista HealthPlatform,5562538966,Medical,33
4528,ZenFinSystems,2096804042,ERP,36
4529,LumenPathSystems’s,7828733237,LMS,35
4530,IronGrid Sync,4649243788,MSP Platform,31
4531,Umbra BatchWorks,5915599055,ERP,31
4532,NovaCulturePlatform,5539675295,HR,21
4533,Mosaic ClinicDesk,9543423474,Medical,36
4534,VistaOrder Sync,8627971366,ERP,32
4535,Raven LawPoint,3763561166,Legal,23
4536,NovaOrderFlow,2774307195,ERP,38
4537,VistaStock Tech,9643865892,ERP,18
4538,OmniPeopleLabs,3584725605,HR,28
4539,ApexCare Systems,3366980144,Medical,36
4540,Beacon PulsePoint,8358012429,Medical,34
4541,ArchTrainLabs,6127184281,LMS,28
4542,SilverStockSphere,2634571403,ERP,35
4543,Zephyr TeamLogic,5843378614,HR,36
4544,RapidMedApp,5895393141,Medical,41
4545,IronLedgerSync,7222417897,ERP,27
4546,PioneerFinHub,3913592402,ERP,35
4547,CrestTalentTech,7065319451,HR,29
4548,PioneerNet Sync,6703413035,MSP Platform,26
4549,Vertex OnboardSystems,9679052273,HR,30
4550,Iron CourseCore,9025775244,LMS,39
4551,Orbit Forge Talent Agency,7299896678,ERP,14
4552,IndigoPlan Base,8043114367,ERP,25
4553,FalconOpsSuite,6217993904,ERP,27
4554,OrbitMedDesk,2216837037,Medical,31
4555,QuartzOpsApp,3994573698,ERP,38
4556,Indigo FilingFlow,9397383961,Legal,40
4557,True’s RxLogic,8612738875,Medical,22
4558,Keystone BenefitCore,4033653589,HR,19
4559,BeaconRemote Solutions,4194213832,MSP Platform,20
4560,WillowRoster Labs,6382735079,HR,23
4561,Lumén PeoplePlatform,3995467918,HR,34
4562,Beacon TriageApp,3557983892,Medical,30
4563,Meta Talent Talent Agency,5798807614,HR,16
4564,Velo FinLabs,2046357904,ERP,31
4565,UmbraTutor Base,3692162716,LMS,20
4566,Meta ResourceBase,6475540153,ERP,25
4567,Ember BenefitSuite,3348692115,HR,39
4568,Pioneer StackTech,2048057347,MSP Platform,24
4569,Ridge TalentCloud,6735615538,HR,26
4570,AnchorTalentSphere,3723222267,HR,37
4571,Lumen TriageSuite,8626958872,Medical,20
4572,TidalCounselSuite,3522305291,Legal,31
4573,NorthMedFlow,3335189411,Medical,32
4574,Keystone VerdictApp,9166071584,Legal,22
4575,UmbraCare Tech,4989835088,Medical,30
4576,FusionShift Desk,8037136130,HR,30
4577,PrimeNet Systems,6596415984,MSP Platform,28
4578,LatticeTrainLogic,4703503287,LMS,22
4579,Halo ResourcePoint,4962060588,ERP,23
4580,BeaconPatch Sync,5297867585,MSP Platform,33
4581,Juniper RxSuite,9254906764,Medical,24
4582,ApexUptimeSuite,4466316273,MSP Platform,27
4583,GoldenBatch Sync,3357632368,ERP,37
4584,XenonStock App,4724136266,ERP,23
4585,UmbraPeople App,6493268569,HR,31
4586,BoldChart Soft,8238177215,Medical,20
4587,UmbraBatchFlow,2227177735,ERP,19
4588,North Chain Outsourcing,4919689385,ERP,24
4589,Vista RosterWorks,6234319193,HR,32
4590,OnyxClause Flow,6598748287,Legal,20
4591,PioneerClause Base,5512397924,Legal,25
4592,Velo PatientHub,4067119583,Medical,29
4593,Onyx CareLogic,3182692774,Medical,21
4594,Tidal ClinicDesk,3005675602,Medical,35
4595,BluePatient Soft,5044948020,Medical,32
4596,TrueCounselDesk,2647888468,Legal,29
4597,ClearVitalPoint,5925309534,Medical,23
4598,HarborChart’s Dynamics,9603176902,Medical,29
4599,Bright VitalFlow,3529244460,Medical,35
4600,Falcon PeopleCloud,6482587989,HR,28
4601,Harbor StockSync,7715804615,ERP,26
4602,Silver CultureSoft,2097250743,HR,19
4603,IronPulseCloud,3784282447,Medical,39
4604,Indigo Onboard Consultants,5014443969,HR,14
4605,Silver OrderLabs,7558433664,ERP,32
4606,Onyx VitalSync,5977965368,Medical,38
4607,CrownMedBase,3824561003,Medical,34
4608,Tidal PeopleDesk,5918746156,HR,29
4609,SableVerdict Flow,7328108714,Legal,23
4610,QuantumPatient Labs,6155458378,Medical,19
4611,CedarFiling Solutions,7819074380,Legal,33
4612,NorthPeople Labs,6668031394,HR,38
4613,MosaicCultureWorks,9392289585,HR,21
4614,CedarRxHub,6942282219,Medical,26
4615,DeltaTeamSuite,7152863715,HR,23
4616,NorthPeopleLabs,5796886444,HR,37
4617,NimbusCase Labs,6177265297,ERP|Legal,39
4618,KeystoneTicket Suite,7903343192,MSP Platform,24
4619,BeaconRemote Suite,7685146634,MSP Platform,28
4620,Lumen OpsBase,8196160349,ERP,19
4621,SableCounselSphere,3604549173,Legal,33
4622,RapidCase Solutions,6226764162,Legal,34
4623,NorthTeam App,2463401758,HR,37
4624,Cobalt LedgerSystems,9224795823,ERP,32
4625,Umbra RosterDynamics,3579772278,HR,33
4626,QuantumFin App,6448271061,ERP|LMS,34
4627,Quartz HealthBase,7197083286,Medical,22
4628,LatticeHealth Flow,6612339800,Medical,10
4629,XenonLedgerTech,4032650986,ERP,22
4630,Ember ShiftTech,6539612187,HR,23
4631,MosaicBenefitLabs,8408858211,HR,37
4632,Prime FinCloud,8222845250,ERP,17
4633,Juniper CaseHub,6598193108,Legal,38
4634,RavenOrder Soft,8413605297,ERP,28
4635,Lattice ResourceDesk,4784583026,ERP|HR,49
4636,XenonOpsCore,4127564111,ERP,30
4637,BoldQuiz Systems,9575928056,LMS,29
4638,Halo FilingSync,3173119982,Legal,34
4639,PioneerCohortLabs,5778495285,LMS,24
4640,ClearHealthSystems,6086710557,Medical,25
4641,FusionFinCore,9396600578,ERP,33
4642,QuartzChartPlatform’s,6796911885,Medical,25
4643,PrimeShiftSolutions,2984746183,HR,24
4644,FusionChart Suite,5279298749,Medical,24
4645,Bright NetDesk,6793959879,MSP Platform,34
4646,Bright PlanWorks,9382784991,ERP,23
4647,Clear FinCore,7304643684,ERP,19
4648,BeaconRoster Core,2797465486,HR,25
4649,Blue GridLogic,9282029639,MSP Platform,34
4650,BlueHealthSolutions,7318883450,Medical,28
4651,GraniteHealthBase,3869002324,Medical,35
4652,QuantumTrainSphere,6952471087,LMS,30
4653,SableStock Suite,3675258998,ERP,24
4654,ApexRx Tech,9332831661,Medical,33
4655,IronPayrollPlatform,2373955196,HR,33
4656,UmbraCare Platform,6525174806,Medical,29
4657,PrimeRemote Hub,7099948350,MSP Platform,12
4658,CedarOrder Flow,8065511168,ERP,33
4659,CoreNodeDesk,9649679056,MSP Platform,23
4660,Delta Stack BPO Services,2864117925,MSP Platform,25
4661,OmniClause Dynamics,3624416497,Legal,24
4662,True PayrollTech,9797621649,HR,31
4663,BlueOnboardHub,2917261264,HR,22
4664,EmberBriefApp,2078462205,Legal,35
4665,Crest PerformSphere,8488873136,HR,30
4666,Ridgeway Ledger Manpower Services,7916003900,ERP,12
4667,CedarCare Desk,3606499566,Medical,31
4668,NorthHealth Tech,3517021771,Medical,26
4669,NovaMed Sphere,9722850358,Medical,25
4670,Alta PerformCloud,3727729728,HR,38
4671,DeltaCareSuite,5295668287,Medical,26
4672,Summit ChainSync,7326890609,ERP,24
4673,BeaconNodeWorks,5149192435,MSP Platform,23
4674,UmbraTutor Core,6008107852,LMS,20
4675,BrightRx Soft,6067257597,Medical,28
4676,Ridgeway MonitorSync,6278980370,MSP Platform,20
4677,VeloBatchCloud,7255718618,ERP,29
4678,NovaChart Systems,6057849941,Medical,26
4679,KeystoneCulture Sphere,2169748410,HR,23
4680,TidalVerdict Hub,2678035591,Legal,23
4681,ArchFin Systems,7492515377,ERP,29
4682,VertexMatter Cloud,6459785641,Legal|Medical,47
4683,CedarTicket Logic,6918523877,MSP Platform,24
4684,LatticeOrder Soft,4533196862,ERP,16
4685,PrimePeople Works,2046266813,HR,37
4686,ZenPayroll Systems,3778603742,HR,26
4687,Delta LawCore,7136000974,Legal,27
4688,AltaNet Core,3445254056,MSP Platform,30
4689,ApexHealth Logic,9424052965,Medical,23
4690,Iron TalentSoft,7017088361,HR,33
4691,SableTalent Solutions,2955503144,HR,25
4692,WillowTeam Labs,2244665510,HR,16
4693,NimbusEndpoint Base,4007995466,MSP Platform,21
4694,ZephyrUptimeCore,3014491126,MSP Platform,27
4695,IronOnboard Systems,8715502289,HR,29
4696,JuniperHealth Dynamics,5356508593,Medical,30
4697,Atlas Patient Consulting Group,3782545176,Medical,12
4698,Cedar ClauseWorks,5275438530,Legal,29
4699,TidalTutorApp,5256124645,LMS,24
4700,Xenon UptimeSync,6254874353,MSP Platform,32
4701,TidalFilingPoint,2635080882,Legal,21
4702,NimbusShiftDynamics,7545865550,HR,16
4703,IronMatter Logic,2069315202,Legal,35
4704,Solid PlanSync,7367321413,ERP,30
4705,Lumen ClinicSync,2679681031,Medical,23
4706,North CareCore,9606504830,Medical,27
4707,Omni CareSystems,4295747377,Medical,23
4708,JuniperOnboardApp,7673334234,HR,27
4709,Granite BatchLogic,5129407159,ERP,26
4710,BrightNet Dynamics,3517562464,MSP Platform,34
4711,TidalMatterWorks,5008394772,Legal,26
4712,Ember TicketSystems,3697221271,MSP Platform,33
4713,HaloOnboardLogic,4618541413,HR|MSP Platform,58
4714,NorthClause Sync,8662453695,Legal|MSP Platform,25
4715,HaloOrderSystems,5169533982,ERP,12
4716,Ember UptimeWorks,5063667014,MSP Platform,29
4717,MosaicFilingHub,5689429405,Legal,32
4718,JuniperVitalSystems,9778392523,Medical,28
4719,FalconTicketBase,9057004396,MSP Platform,22
4720,SableCounselPlatform,6654194760,Legal,32
4721,Onyx OpsWorks,2164865073,ERP,25
4722,Lattice OpsPlatform,6212061884,ERP,30
4723,Pivot TriageCore,5586380494,Medical,25
4724,Clear Counsel Manpower Services,5524726468,Legal,22
4725,PivotForgeSync,9376614978,ERP,31
4726,Harbor TriageSoft,6973145336,Medical,30
4727,HarborVerdict Platform,2099425772,Legal,27
4728,Summit CareWorks,5039189184,Medical,23
4729,VeloLedger Cloud,8653217641,ERP,26
4730,ApexCultureWorks,2133349590,HR,31
4731,Ridge RxCore,5254290253,Medical,26
4732,HaloRx Works,9436186839,Medical,30
4733,XenonTrainLabs,2545356765,LMS,34
4734,Raven ChainDesk,5264567141,ERP,35
4735,RavenPerform Platform,6995801189,HR,23
4736,LumenPlanBase,7942226281,ERP,30
4737,PrimePlanFlow,3845209758,ERP,32
4738,CedarCare Sync,7865091569,Medical,34
4739,Zephyr BriefPlatform,6258658987,Legal,25
4740,AnchorBenefitWorks,2203193902,HR,32
4741,RidgewayTicket Sphere,6252197771,MSP Platform,33
4742,Cedar FinBase,4286969697,ERP,25
4743,NorthFilingLogic,2695409766,Legal,26
4744,ZephyrLearnLogic,8209328493,LMS,33
4745,KeystoneCulture Core,3277881694,HR,25
4746,UmbraRosterApp,5237590433,HR,30
4747,Polaris PlanDesk,9822799042,ERP,29
4748,SummitChainDynamics,5592701875,ERP,36
4749,NovaCompli Cloud,2218258982,Legal,21
4750,NorthClause Desk,8853621793,Legal,26
4751,IndigoNet Sphere,8952570003,MSP Platform,33
4752,ClearPatientBase,8123956998,Medical,35
4753,AnchorTutor Cloud,3666524639,LMS,31
4754,OrbitTalent Cloud,8113667302,HR,21
4755,ApexLedgerHub,2466051183,ERP,34
4756,Granite CareSolutions,9492400804,Medical,29
4757,Sable PulseDynamics,3587983333,Medical,23
4758,OrbitBenefit Soft,6076705844,HR,39
4759,JuniperNode Point,4312705021,MSP Platform,37
4760,North MatterDynamics,4634996410,Legal,31
4761,FusionDocketDynamics,4738367321,LMS|Legal,43
4762,Vertex LawApp,9779114095,Legal,26
4763,CrownPerform Desk,4966893674,HR,19
4764,TidalMatter Suite,4258110719,Legal,24
4765,Cobalt DocketFlow,9604897853,Legal,21
4766,GoldenPulse Base,5592741320,Medical,25
4767,HaloTriage App,3823364984,Medical,31
4768,GraniteShiftPlatform,6977438976,HR,33
4769,EmberCareFlow,6143620016,Medical,28
4770,Xenon DocketHub,3253685945,Legal,28
4771,RavenMentor Tech,3482778823,LMS|Legal,38
4772,EmberPulseTech,9759933081,Medical,21
4773,VistaPatientSolutions,8875845887,Medical,29
4774,RapidPerform Desk,9533055065,HR,28
4775,HarborBenefitCore,8275373272,HR,22
4776,FalconLedger Core,7523234089,ERP,34
4777,RidgeShift Logic,7235987007,HR,20
4778,Onyx ClauseSphere,7648840449,Legal,28
4779,HarborRemote Dynamics,2656464766,MSP Platform,31
4780,GraniteTeamWorks,5054602273,HR,27
4781,BoldMed Desk,5572632499,Medical,17
4782,JuniperClauseBase,7819868175,Legal,33
4783,Willow MatterDesk,9362037978,Legal,25
4784,Solid PulseDesk,6638899924,Medical,20
4785,NovaGridCloud,2926368648,MSP Platform,25
4786,QuantumRosterPlatform,5007666984,HR,23
4787,Beacon ForgeCloud,8128130021,ERP,22
4788,Apex MedBase,8126218957,Medical,22
4789,AltaFinTech,8447257777,ERP,26
4790,SolidShiftPlatform,2657330154,HR,26
4791,BeaconTriageApp,7247556240,Medical,25
4792,BrightOps Tech,7477049283,ERP,22
4793,Ember PayrollApp,5715739195,HR,29
4794,Alta CultureSystems,3318193425,HR,24
4795,Core PerformPoint,4544799357,HR,29
4796,Silver BriefLogic,7135740432,Legal,24
4797,ArchFin Suite,8917779357,ERP,33
4798,Polaris Chain Talent Agency,3353219137,ERP,19
4799,OmniChain Core,5843505230,ERP,27
4800,HarborVital Systems,4399702570,Medical,22
4801,Halo Uptime Consultants,8894944650,MSP Platform,12
4802,HaloPayroll Sphere,3634681942,HR,31
4803,SolidCultureSystems,4102850064,HR,21
4804,Lumen NodeHub,6806198343,MSP Platform,38
4805,Zephyr CompliSoft,9149072702,Legal,29
4806,Vista HealthSphere,5566544004,Medical,32
4807,WillowCompli Suite,8629820131,Legal,30
